id,user_id,product_id,event_type,event_time,category_id,price,user_session,user_agent,ip_address,email,name,year_birth,education,marital_status,income,kidhome,teenhome,user_created_at,age,income_level
fbb69f0d-2f32-4990-ab91-d57ca2c4cb00,0690a6e2-2204-4e86-bad9-2e9e61852ffc,2,view,2025-08-23 15:21:10.013507+00,5,264201.15,session_1755937270013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,phamkhoinguyenn337@gmail.con,phạm khôi nguyên,2005.0,Master,Single,1000000000.0,0,0,2025-08-06 15:21:10.013507+00,20.0,Very High
64eade0b-fe8d-4b28-9eac-93233636decc,07dc7d52-a61c-42cd-bd63-ca0a9d82ca91,12,view,2025-09-17 15:21:10.013601+00,8,87735.54,session_1758097270013,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,tho458373@gmail.com,Hồ Nguyễn Trọng Trung,2005.0,Master,Single,50000000.0,0,0,2025-08-22 15:21:10.013601+00,20.0,Medium
2df19753-acc0-4183-9000-b8dc6760cd6f,08d6a680-ac61-4281-ae67-a3b4858b72ee,5,view,2025-09-02 15:21:10.013689+00,2,129916.15,session_1756801270013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,dautay@gmail.com,dâu tây,2022.0,Basic,Single,,0,0,2025-08-30 15:21:10.013689+00,3.0,Unknown
39a5366d-f851-41b6-a9f9-3fcff5bbe8fc,0fcc57c0-aedb-41e1-bdfb-e612f1983fa0,8,view,2025-08-29 15:21:10.013759+00,2,116161.16,session_1756455670013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,dragontran1988@gmail.com,Long,2008.0,Basic,Single,100000000.0,1,1,2025-08-10 15:21:10.013759+00,17.0,High
f696286f-4c5e-405d-ad7a-0a11721ec65f,0fcc57c0-aedb-41e1-bdfb-e612f1983fa0,13,view,2025-08-26 15:21:10.013794+00,6,195639.02,session_1756196470013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,dragontran1988@gmail.com,Long,2008.0,Basic,Single,100000000.0,1,1,2025-08-14 15:21:10.013794+00,17.0,High
6708a2c6-1b11-42c4-bb01-ce43708fb0d9,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,13,view,2025-08-29 15:21:10.013853+00,4,96654.37,session_1756455670013,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-24 15:21:10.013853+00,20.0,Unknown
9a9c96af-6047-40b0-bd75-321b1b227dd1,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,4,view,2025-08-23 15:21:10.013888+00,10,74064.16,session_1755937270013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-22 15:21:10.013888+00,20.0,Unknown
8c8c0cfc-47e5-4d99-b1c4-32b7d661fb29,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,4,view,2025-09-11 15:21:10.013922+00,6,83127.15,session_1757578870013,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_11 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-18 15:21:10.013922+00,20.0,Unknown
b938934d-90ba-4fb6-8a00-0fc0c93cd13f,11f9a1cc-73f4-447f-b7b0-dfd57cd4d811,12,view,2025-08-28 15:21:10.013955+00,7,89786.47,session_1756369270013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",,trannguyentu23072005@gmail.com,Trần Nguyên Tú,2005.0,Master,Single,0.0,0,0,2025-08-17 15:21:10.013955+00,20.0,Unknown
cecfab80-1897-431b-ae55-e67011a3c13b,136b16b8-98a7-4b8c-a907-f008a59900a2,19,view,2025-09-01 15:21:10.014008+00,2,114122.85,session_1756714870014,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",,nguyenthaitoan123cl@gmail.com,Nguyễn Thái Toàn,2005.0,Master,Single,10000000.0,0,0,2025-08-09 15:21:10.014008+00,20.0,Medium
